site_index,site_type,id,composition,site_nrg,energyperatom,predicted_energyperatom
4,pnictogens,icsd_405110,As2 Ba Pd,-4.1686554,-4.347099,-4.351864814758302
5,pnictogens,icsd_405110,As2 Ba Pd,-4.1686554,-4.347099,-4.351864814758302
0,pnictogens,icsd_260564,Ba In2 P2,-3.9931674,-4.20477965,-4.207265377044679
1,pnictogens,icsd_260564,Ba In2 P2,-3.9931672,-4.20477965,-4.207265377044679
2,pnictogens,icsd_260564,Ba In2 P2,-4.0494002999999985,-4.20477965,-4.207265377044679
3,pnictogens,icsd_260564,Ba In2 P2,-4.0494002999999985,-4.20477965,-4.207265377044679
4,pnictogens,icsd_036377,As2 Ba Pd2,-4.0449977,-4.2001473,-4.204310894012451
5,pnictogens,icsd_036377,As2 Ba Pd2,-4.0449977,-4.2001473,-4.204310894012451
0,pnictogens,icsd_059186,Ba Pt Sb,-3.847882,-4.19921633333,-4.191406726837158
0,pnictogens,icsd_036376,As2 Ba Pd2,-4.0291224,-4.1941442,-4.198882102966309
0,pnictogens,icsd_402338,As3 Ba3 In,-3.7028248,-4.18683985714,-4.180394649505615
1,pnictogens,icsd_402338,As3 Ba3 In,-3.7028246,-4.18683985714,-4.180394649505615
2,pnictogens,icsd_402338,As3 Ba3 In,-3.7028248,-4.18683985714,-4.180394649505615
3,pnictogens,icsd_402338,As3 Ba3 In,-3.7028248,-4.18683985714,-4.180394649505615
4,pnictogens,icsd_402338,As3 Ba3 In,-3.7547264,-4.18683985714,-4.180394649505615
5,pnictogens,icsd_402338,As3 Ba3 In,-3.7547264,-4.18683985714,-4.180394649505615
6,pnictogens,icsd_402338,As3 Ba3 In,-3.7547264,-4.18683985714,-4.180394649505615
7,pnictogens,icsd_402338,As3 Ba3 In,-3.7547264,-4.18683985714,-4.180394649505615
8,pnictogens,icsd_402338,As3 Ba3 In,-3.8009508,-4.18683985714,-4.180394649505615
9,pnictogens,icsd_402338,As3 Ba3 In,-3.8009508,-4.18683985714,-4.180394649505615
10,pnictogens,icsd_402338,As3 Ba3 In,-3.8009508,-4.18683985714,-4.180394649505615
11,pnictogens,icsd_402338,As3 Ba3 In,-3.8009508,-4.18683985714,-4.180394649505615
2,pnictogens,icsd_061196,As2 Ba Pd2,-3.8320103,-4.173556,-4.173297882080078
0,pnictogens,icsd_409517,Ba Sb2,-4.0938697,-4.1215745,-4.12699556350708
1,pnictogens,icsd_409517,Ba Sb2,-4.0938697,-4.1215745,-4.12699556350708
0,pnictogens,icsd_049000,Ba Sb3,-4.1761703,-4.113842375,-4.120620250701903
1,pnictogens,icsd_049000,Ba Sb3,-4.1761703,-4.113842375,-4.120620250701903
0,pnictogens,icsd_059859,Ba19 In9 N9,-3.1642740000000003,-4.10817590541,-4.126060962677002
1,pnictogens,icsd_059859,Ba19 In9 N9,-3.1642740000000003,-4.10817590541,-4.126060962677002
2,pnictogens,icsd_059859,Ba19 In9 N9,-3.1642740000000003,-4.10817590541,-4.126060962677002
3,pnictogens,icsd_059859,Ba19 In9 N9,-3.1642740000000003,-4.10817590541,-4.126060962677002
4,pnictogens,icsd_059859,Ba19 In9 N9,-2.9808505000000003,-4.10817590541,-4.126060962677002
5,pnictogens,icsd_059859,Ba19 In9 N9,-2.9808505000000003,-4.10817590541,-4.126060962677002
6,pnictogens,icsd_059859,Ba19 In9 N9,-2.9808505000000003,-4.10817590541,-4.126060962677002
7,pnictogens,icsd_059859,Ba19 In9 N9,-2.9808507,-4.10817590541,-4.126060962677002
8,pnictogens,icsd_059859,Ba19 In9 N9,-2.8136616,-4.10817590541,-4.126060962677002
9,pnictogens,icsd_059859,Ba19 In9 N9,-2.8136616,-4.10817590541,-4.126060962677002
10,pnictogens,icsd_059859,Ba19 In9 N9,-2.8136616,-4.10817590541,-4.126060962677002
11,pnictogens,icsd_059859,Ba19 In9 N9,-2.8136613,-4.10817590541,-4.126060962677002
12,pnictogens,icsd_059859,Ba19 In9 N9,-2.805551,-4.10817590541,-4.126060962677002
13,pnictogens,icsd_059859,Ba19 In9 N9,-2.805551,-4.10817590541,-4.126060962677002
14,pnictogens,icsd_059859,Ba19 In9 N9,-2.805551,-4.10817590541,-4.126060962677002
15,pnictogens,icsd_059859,Ba19 In9 N9,-2.805551,-4.10817590541,-4.126060962677002
16,pnictogens,icsd_059859,Ba19 In9 N9,-2.9909475,-4.10817590541,-4.126060962677002
17,pnictogens,icsd_059859,Ba19 In9 N9,-2.9909475,-4.10817590541,-4.126060962677002
18,pnictogens,icsd_059859,Ba19 In9 N9,-2.9909475,-4.10817590541,-4.126060962677002
19,pnictogens,icsd_059859,Ba19 In9 N9,-2.9909475,-4.10817590541,-4.126060962677002
20,pnictogens,icsd_059859,Ba19 In9 N9,-3.1962311000000003,-4.10817590541,-4.126060962677002
21,pnictogens,icsd_059859,Ba19 In9 N9,-3.1962311000000003,-4.10817590541,-4.126060962677002
22,pnictogens,icsd_059859,Ba19 In9 N9,-3.1082067,-4.10817590541,-4.126060962677002
23,pnictogens,icsd_059859,Ba19 In9 N9,-3.1082067,-4.10817590541,-4.126060962677002
24,pnictogens,icsd_059859,Ba19 In9 N9,-3.0177507,-4.10817590541,-4.126060962677002
25,pnictogens,icsd_059859,Ba19 In9 N9,-3.0177507,-4.10817590541,-4.126060962677002
26,pnictogens,icsd_059859,Ba19 In9 N9,-2.995476,-4.10817590541,-4.126060962677002
27,pnictogens,icsd_059859,Ba19 In9 N9,-2.9954758,-4.10817590541,-4.126060962677002
28,pnictogens,icsd_059859,Ba19 In9 N9,-2.984829,-4.10817590541,-4.126060962677002
29,pnictogens,icsd_059859,Ba19 In9 N9,-2.984829,-4.10817590541,-4.126060962677002
30,pnictogens,icsd_059859,Ba19 In9 N9,-2.8276343,-4.10817590541,-4.126060962677002
31,pnictogens,icsd_059859,Ba19 In9 N9,-2.8276343,-4.10817590541,-4.126060962677002
32,pnictogens,icsd_059859,Ba19 In9 N9,-2.958362,-4.10817590541,-4.126060962677002
33,pnictogens,icsd_059859,Ba19 In9 N9,-2.958362,-4.10817590541,-4.126060962677002
34,pnictogens,icsd_059859,Ba19 In9 N9,-2.8922086,-4.10817590541,-4.126060962677002
35,pnictogens,icsd_059859,Ba19 In9 N9,-2.8922083,-4.10817590541,-4.126060962677002
36,pnictogens,icsd_059859,Ba19 In9 N9,-2.9939647000000003,-4.10817590541,-4.126060962677002
37,pnictogens,icsd_059859,Ba19 In9 N9,-2.9939647000000003,-4.10817590541,-4.126060962677002
0,pnictogens,icsd_404724,As Ba Pd,-3.8488402,-4.10050233333,-4.095049858093262
0,pnictogens,icsd_061089,Ba2 Sb3,-3.9751499,-4.09210385,-4.097480773925781
1,pnictogens,icsd_061089,Ba2 Sb3,-3.9751499,-4.09210385,-4.097480773925781
2,pnictogens,icsd_061089,Ba2 Sb3,-3.9751499,-4.09210385,-4.097480773925781
3,pnictogens,icsd_061089,Ba2 Sb3,-3.9751499,-4.09210385,-4.097480773925781
4,pnictogens,icsd_061089,Ba2 Sb3,-3.9949303,-4.09210385,-4.097480773925781
5,pnictogens,icsd_061089,Ba2 Sb3,-3.99493,-4.09210385,-4.097480773925781
6,pnictogens,icsd_061089,Ba2 Sb3,-3.99493,-4.09210385,-4.097480773925781
7,pnictogens,icsd_061089,Ba2 Sb3,-3.99493,-4.09210385,-4.097480773925781
8,pnictogens,icsd_061089,Ba2 Sb3,-4.03324,-4.09210385,-4.097480773925781
9,pnictogens,icsd_061089,Ba2 Sb3,-4.03324,-4.09210385,-4.097480773925781
10,pnictogens,icsd_061089,Ba2 Sb3,-4.0332403,-4.09210385,-4.097480773925781
11,pnictogens,icsd_061089,Ba2 Sb3,-4.03324,-4.09210385,-4.097480773925781
12,pnictogens,icsd_061089,Ba2 Sb3,-4.048007,-4.09210385,-4.097480773925781
13,pnictogens,icsd_061089,Ba2 Sb3,-4.048007,-4.09210385,-4.097480773925781
14,pnictogens,icsd_061089,Ba2 Sb3,-4.048007,-4.09210385,-4.097480773925781
15,pnictogens,icsd_061089,Ba2 Sb3,-4.048007,-4.09210385,-4.097480773925781
4,pnictogens,icsd_032728,Al Ba3 Sb3,-3.8165085,-4.0296454642900015,-4.034504890441895
5,pnictogens,icsd_032728,Al Ba3 Sb3,-3.8165085,-4.0296454642900015,-4.034504890441895
6,pnictogens,icsd_032728,Al Ba3 Sb3,-3.8165085,-4.0296454642900015,-4.034504890441895
7,pnictogens,icsd_032728,Al Ba3 Sb3,-3.8165088,-4.0296454642900015,-4.034504890441895
8,pnictogens,icsd_032728,Al Ba3 Sb3,-3.8096538,-4.0296454642900015,-4.034504890441895
9,pnictogens,icsd_032728,Al Ba3 Sb3,-3.8096538,-4.0296454642900015,-4.034504890441895
10,pnictogens,icsd_032728,Al Ba3 Sb3,-3.8096538,-4.0296454642900015,-4.034504890441895
11,pnictogens,icsd_032728,Al Ba3 Sb3,-3.8096538,-4.0296454642900015,-4.034504890441895
12,pnictogens,icsd_032728,Al Ba3 Sb3,-3.8096538,-4.0296454642900015,-4.034504890441895
13,pnictogens,icsd_032728,Al Ba3 Sb3,-3.8096538,-4.0296454642900015,-4.034504890441895
14,pnictogens,icsd_032728,Al Ba3 Sb3,-3.8096538,-4.0296454642900015,-4.034504890441895
15,pnictogens,icsd_032728,Al Ba3 Sb3,-3.8096538,-4.0296454642900015,-4.034504890441895
0,pnictogens,icsd_604350,Ba Pd2 Sb2,-3.7715523,-4.019351,-4.0181989669799805
1,pnictogens,icsd_604350,Ba Pd2 Sb2,-3.7715523,-4.019351,-4.0181989669799805
0,pnictogens,icsd_615782,Ba Bi3,-4.263356,-4.00852675,-4.0238685607910165
0,pnictogens,icsd_170218,Ba2 Bi3,-3.9211352,-3.981757,-3.979272127151489
1,pnictogens,icsd_170218,Ba2 Bi3,-3.9211352,-3.981757,-3.979272127151489
0,pnictogens,icsd_413518,Ba11 Sb10,-3.6455004,-3.98027464286,-3.984245777130127
1,pnictogens,icsd_413518,Ba11 Sb10,-3.6455004,-3.98027464286,-3.984245777130127
2,pnictogens,icsd_413518,Ba11 Sb10,-3.6455004,-3.98027464286,-3.984245777130127
3,pnictogens,icsd_413518,Ba11 Sb10,-3.6455004,-3.98027464286,-3.984245777130127
4,pnictogens,icsd_413518,Ba11 Sb10,-3.6016788,-3.98027464286,-3.984245777130127
5,pnictogens,icsd_413518,Ba11 Sb10,-3.6016790000000003,-3.98027464286,-3.984245777130127
6,pnictogens,icsd_413518,Ba11 Sb10,-3.6338906,-3.98027464286,-3.984245777130127
7,pnictogens,icsd_413518,Ba11 Sb10,-3.6338909,-3.98027464286,-3.984245777130127
8,pnictogens,icsd_413518,Ba11 Sb10,-3.6338906,-3.98027464286,-3.984245777130127
9,pnictogens,icsd_413518,Ba11 Sb10,-3.6338906,-3.98027464286,-3.984245777130127
10,pnictogens,icsd_413518,Ba11 Sb10,-3.6317027,-3.98027464286,-3.984245777130127
11,pnictogens,icsd_413518,Ba11 Sb10,-3.6317027,-3.98027464286,-3.984245777130127
12,pnictogens,icsd_413518,Ba11 Sb10,-3.6317027,-3.98027464286,-3.984245777130127
13,pnictogens,icsd_413518,Ba11 Sb10,-3.6317027,-3.98027464286,-3.984245777130127
14,pnictogens,icsd_413518,Ba11 Sb10,-3.5526426,-3.98027464286,-3.984245777130127
15,pnictogens,icsd_413518,Ba11 Sb10,-3.5526426,-3.98027464286,-3.984245777130127
16,pnictogens,icsd_413518,Ba11 Sb10,-3.5526426,-3.98027464286,-3.984245777130127
17,pnictogens,icsd_413518,Ba11 Sb10,-3.5526426,-3.98027464286,-3.984245777130127
18,pnictogens,icsd_413518,Ba11 Sb10,-3.4630258,-3.98027464286,-3.984245777130127
19,pnictogens,icsd_413518,Ba11 Sb10,-3.4630258,-3.98027464286,-3.984245777130127
20,pnictogens,icsd_413518,Ba11 Sb10,-3.4630258,-3.98027464286,-3.984245777130127
21,pnictogens,icsd_413518,Ba11 Sb10,-3.4630258,-3.98027464286,-3.984245777130127
0,pnictogens,icsd_056444,Ba Li P,-3.8176172,-3.953894,-3.94731330871582
0,pnictogens,icsd_280022,Ba5 Sb4,-3.5771914,-3.9515142777800008,-3.957470417022705
1,pnictogens,icsd_280022,Ba5 Sb4,-3.5771914,-3.9515142777800008,-3.957470417022705
2,pnictogens,icsd_280022,Ba5 Sb4,-3.5771914,-3.9515142777800008,-3.957470417022705
3,pnictogens,icsd_280022,Ba5 Sb4,-3.5771914,-3.9515142777800008,-3.957470417022705
4,pnictogens,icsd_280022,Ba5 Sb4,-3.5771914,-3.9515142777800008,-3.957470417022705
5,pnictogens,icsd_280022,Ba5 Sb4,-3.5771914,-3.9515142777800008,-3.957470417022705
6,pnictogens,icsd_280022,Ba5 Sb4,-3.5771914,-3.9515142777800008,-3.957470417022705
7,pnictogens,icsd_280022,Ba5 Sb4,-3.5771914,-3.9515142777800008,-3.957470417022705
8,pnictogens,icsd_280022,Ba5 Sb4,-3.6353989,-3.9515142777800008,-3.957470417022705
9,pnictogens,icsd_280022,Ba5 Sb4,-3.6353989,-3.9515142777800008,-3.957470417022705
0,pnictogens,icsd_052693,Ba5 Sb4,-3.6254106,-3.94992825,-3.9552316665649414
1,pnictogens,icsd_052693,Ba5 Sb4,-3.6254106,-3.94992825,-3.9552316665649414
2,pnictogens,icsd_052693,Ba5 Sb4,-3.6254106,-3.94992825,-3.9552316665649414
3,pnictogens,icsd_052693,Ba5 Sb4,-3.6254106,-3.94992825,-3.9552316665649414
4,pnictogens,icsd_052693,Ba5 Sb4,-3.5803666,-3.94992825,-3.9552316665649414
5,pnictogens,icsd_052693,Ba5 Sb4,-3.5803666,-3.94992825,-3.9552316665649414
6,pnictogens,icsd_052693,Ba5 Sb4,-3.5803666,-3.94992825,-3.9552316665649414
7,pnictogens,icsd_052693,Ba5 Sb4,-3.5803666,-3.94992825,-3.9552316665649414
8,pnictogens,icsd_052693,Ba5 Sb4,-3.5803666,-3.94992825,-3.9552316665649414
9,pnictogens,icsd_052693,Ba5 Sb4,-3.5803666,-3.94992825,-3.9552316665649414
10,pnictogens,icsd_052693,Ba5 Sb4,-3.5803666,-3.94992825,-3.9552316665649414
11,pnictogens,icsd_052693,Ba5 Sb4,-3.5803666,-3.94992825,-3.9552316665649414
12,pnictogens,icsd_052693,Ba5 Sb4,-3.5878513,-3.94992825,-3.9552316665649414
13,pnictogens,icsd_052693,Ba5 Sb4,-3.5878513,-3.94992825,-3.9552316665649414
14,pnictogens,icsd_052693,Ba5 Sb4,-3.5878513,-3.94992825,-3.9552316665649414
15,pnictogens,icsd_052693,Ba5 Sb4,-3.5878513,-3.94992825,-3.9552316665649414
16,pnictogens,icsd_052693,Ba5 Sb4,-3.5878513,-3.94992825,-3.9552316665649414
17,pnictogens,icsd_052693,Ba5 Sb4,-3.5878513,-3.94992825,-3.9552316665649414
18,pnictogens,icsd_052693,Ba5 Sb4,-3.5878513,-3.94992825,-3.9552316665649414
19,pnictogens,icsd_052693,Ba5 Sb4,-3.5878515,-3.94992825,-3.9552316665649414
0,pnictogens,icsd_161775,As5 Ba2 In5,-4.0135083,-3.93712575,-3.939423322677612
1,pnictogens,icsd_161775,As5 Ba2 In5,-4.0135083,-3.93712575,-3.939423322677612
2,pnictogens,icsd_161775,As5 Ba2 In5,-4.0135083,-3.93712575,-3.939423322677612
3,pnictogens,icsd_161775,As5 Ba2 In5,-4.013509,-3.93712575,-3.939423322677612
4,pnictogens,icsd_161775,As5 Ba2 In5,-4.056257,-3.93712575,-3.939423322677612
5,pnictogens,icsd_161775,As5 Ba2 In5,-4.056257,-3.93712575,-3.939423322677612
6,pnictogens,icsd_161775,As5 Ba2 In5,-4.056257,-3.93712575,-3.939423322677612
7,pnictogens,icsd_161775,As5 Ba2 In5,-4.056257,-3.93712575,-3.939423322677612
0,pnictogens,icsd_060124,Ba3 Ga Sb3,-3.8251238,-3.9176427142900003,-3.923002004623413
1,pnictogens,icsd_060124,Ba3 Ga Sb3,-3.8251235,-3.9176427142900003,-3.923002004623413
2,pnictogens,icsd_060124,Ba3 Ga Sb3,-3.8251233,-3.9176427142900003,-3.923002004623413
3,pnictogens,icsd_060124,Ba3 Ga Sb3,-3.8251233,-3.9176427142900003,-3.923002004623413
4,pnictogens,icsd_060124,Ba3 Ga Sb3,-3.8251235,-3.9176427142900003,-3.923002004623413
5,pnictogens,icsd_060124,Ba3 Ga Sb3,-3.8251235,-3.9176427142900003,-3.923002004623413
6,pnictogens,icsd_060124,Ba3 Ga Sb3,-3.8251238,-3.9176427142900003,-3.923002004623413
7,pnictogens,icsd_060124,Ba3 Ga Sb3,-3.8251235,-3.9176427142900003,-3.923002004623413
8,pnictogens,icsd_060124,Ba3 Ga Sb3,-3.8088229,-3.9176427142900003,-3.923002004623413
9,pnictogens,icsd_060124,Ba3 Ga Sb3,-3.8088229,-3.9176427142900003,-3.923002004623413
10,pnictogens,icsd_060124,Ba3 Ga Sb3,-3.8088229,-3.9176427142900003,-3.923002004623413
11,pnictogens,icsd_060124,Ba3 Ga Sb3,-3.8088229,-3.9176427142900003,-3.923002004623413
12,pnictogens,icsd_060124,Ba3 Ga Sb3,-3.8088229,-3.9176427142900003,-3.923002004623413
13,pnictogens,icsd_060124,Ba3 Ga Sb3,-3.8088229,-3.9176427142900003,-3.923002004623413
14,pnictogens,icsd_060124,Ba3 Ga Sb3,-3.8088229,-3.9176427142900003,-3.923002004623413
15,pnictogens,icsd_060124,Ba3 Ga Sb3,-3.8088229,-3.9176427142900003,-3.923002004623413
16,pnictogens,icsd_060124,Ba3 Ga Sb3,-3.8019993,-3.9176427142900003,-3.923002004623413
17,pnictogens,icsd_060124,Ba3 Ga Sb3,-3.8019993,-3.9176427142900003,-3.923002004623413
18,pnictogens,icsd_060124,Ba3 Ga Sb3,-3.8019996,-3.9176427142900003,-3.923002004623413
19,pnictogens,icsd_060124,Ba3 Ga Sb3,-3.8019993,-3.9176427142900003,-3.923002004623413
20,pnictogens,icsd_060124,Ba3 Ga Sb3,-3.7964358,-3.9176427142900003,-3.923002004623413
21,pnictogens,icsd_060124,Ba3 Ga Sb3,-3.7964358,-3.9176427142900003,-3.923002004623413
22,pnictogens,icsd_060124,Ba3 Ga Sb3,-3.7964358,-3.9176427142900003,-3.923002004623413
23,pnictogens,icsd_060124,Ba3 Ga Sb3,-3.7964358,-3.9176427142900003,-3.923002004623413
0,pnictogens,icsd_420340,Au Ba P,-4.109354,-3.8803933333300002,-3.876836061477661
1,pnictogens,icsd_420340,Au Ba P,-4.1093535,-3.8803933333300002,-3.876836061477661
0,pnictogens,icsd_052684,Ba Cu P,-3.834731,-3.85241566667,-3.855262041091919
1,pnictogens,icsd_052684,Ba Cu P,-3.8347313,-3.85241566667,-3.855262041091919
0,pnictogens,icsd_051797,Ba11 Bi10,-3.4518316,-3.83972766667,-3.8364381790161133
1,pnictogens,icsd_051797,Ba11 Bi10,-3.4518316,-3.83972766667,-3.8364381790161133
2,pnictogens,icsd_051797,Ba11 Bi10,-3.4518316,-3.83972766667,-3.8364381790161133
3,pnictogens,icsd_051797,Ba11 Bi10,-3.4518316,-3.83972766667,-3.8364381790161133
4,pnictogens,icsd_051797,Ba11 Bi10,-3.4518318,-3.83972766667,-3.8364381790161133
5,pnictogens,icsd_051797,Ba11 Bi10,-3.4518316,-3.83972766667,-3.8364381790161133
6,pnictogens,icsd_051797,Ba11 Bi10,-3.4518316,-3.83972766667,-3.8364381790161133
7,pnictogens,icsd_051797,Ba11 Bi10,-3.4518316,-3.83972766667,-3.8364381790161133
8,pnictogens,icsd_051797,Ba11 Bi10,-3.625516,-3.83972766667,-3.8364381790161133
9,pnictogens,icsd_051797,Ba11 Bi10,-3.6255155,-3.83972766667,-3.8364381790161133
10,pnictogens,icsd_051797,Ba11 Bi10,-3.4859730000000004,-3.83972766667,-3.8364381790161133
11,pnictogens,icsd_051797,Ba11 Bi10,-3.4859730000000004,-3.83972766667,-3.8364381790161133
12,pnictogens,icsd_051797,Ba11 Bi10,-3.4859731,-3.83972766667,-3.8364381790161133
13,pnictogens,icsd_051797,Ba11 Bi10,-3.4859730000000004,-3.83972766667,-3.8364381790161133
14,pnictogens,icsd_051797,Ba11 Bi10,-3.4859730000000004,-3.83972766667,-3.8364381790161133
15,pnictogens,icsd_051797,Ba11 Bi10,-3.4859731,-3.83972766667,-3.8364381790161133
16,pnictogens,icsd_051797,Ba11 Bi10,-3.4859730000000004,-3.83972766667,-3.8364381790161133
17,pnictogens,icsd_051797,Ba11 Bi10,-3.4859730000000004,-3.83972766667,-3.8364381790161133
18,pnictogens,icsd_051797,Ba11 Bi10,-3.398332,-3.83972766667,-3.8364381790161133
19,pnictogens,icsd_051797,Ba11 Bi10,-3.3983324,-3.83972766667,-3.8364381790161133
20,pnictogens,icsd_051797,Ba11 Bi10,-3.3983324,-3.83972766667,-3.8364381790161133
21,pnictogens,icsd_051797,Ba11 Bi10,-3.398332,-3.83972766667,-3.8364381790161133
4,pnictogens,icsd_280027,As4 Ba3 Li4,-3.7070603,-3.83809963636,-3.8377625942230233
5,pnictogens,icsd_280027,As4 Ba3 Li4,-3.8541925,-3.83809963636,-3.8377625942230233
6,pnictogens,icsd_280027,As4 Ba3 Li4,-3.8541922999999993,-3.83809963636,-3.8377625942230233
0,pnictogens,icsd_077730,Ba3 N,-2.6278636000000004,-3.837107625,-3.8279030323028564
1,pnictogens,icsd_077730,Ba3 N,-2.6278634,-3.837107625,-3.8279030323028564
2,pnictogens,icsd_077730,Ba3 N,-2.6278636000000004,-3.837107625,-3.8279030323028564
3,pnictogens,icsd_077730,Ba3 N,-2.6278634,-3.837107625,-3.8279030323028564
4,pnictogens,icsd_077730,Ba3 N,-2.6278634,-3.837107625,-3.8279030323028564
5,pnictogens,icsd_077730,Ba3 N,-2.6278636000000004,-3.837107625,-3.8279030323028564
0,pnictogens,icsd_416299,Ba Bi2 Pd2,-3.8886185,-3.8341279999999998,-3.83485746383667
1,pnictogens,icsd_416299,Ba Bi2 Pd2,-3.8886185,-3.8341279999999998,-3.83485746383667
4,pnictogens,icsd_421423,As2 Ba2 Zn,-3.8121486,-3.830569600000002,-3.8227660655975337
5,pnictogens,icsd_421423,As2 Ba2 Zn,-3.8121486,-3.830569600000002,-3.8227660655975337
6,pnictogens,icsd_421423,As2 Ba2 Zn,-3.8121488,-3.830569600000002,-3.8227660655975337
7,pnictogens,icsd_421423,As2 Ba2 Zn,-3.8121486,-3.830569600000002,-3.8227660655975337
0,pnictogens,icsd_030916,As2 Ba Mg2,-4.0982337,-3.811515,-3.8081772327423096
0,pnictogens,icsd_245651,Ba2 Li N,-2.9642096,-3.79705875,-3.8028435707092285
1,pnictogens,icsd_245651,Ba2 Li N,-2.9642096,-3.79705875,-3.8028435707092285
2,pnictogens,icsd_245651,Ba2 Li N,-2.9642096,-3.79705875,-3.8028435707092285
3,pnictogens,icsd_245651,Ba2 Li N,-2.9642098,-3.79705875,-3.8028435707092285
4,pnictogens,icsd_245651,Ba2 Li N,-2.9642096,-3.79705875,-3.8028435707092285
5,pnictogens,icsd_245651,Ba2 Li N,-2.9642096,-3.79705875,-3.8028435707092285
6,pnictogens,icsd_245651,Ba2 Li N,-2.96421,-3.79705875,-3.8028435707092285
7,pnictogens,icsd_245651,Ba2 Li N,-2.96421,-3.79705875,-3.8028435707092285
8,pnictogens,icsd_245651,Ba2 Li N,-2.7496777000000003,-3.79705875,-3.8028435707092285
9,pnictogens,icsd_245651,Ba2 Li N,-2.7496781,-3.79705875,-3.8028435707092285
10,pnictogens,icsd_245651,Ba2 Li N,-2.7496781,-3.79705875,-3.8028435707092285
11,pnictogens,icsd_245651,Ba2 Li N,-2.7496781,-3.79705875,-3.8028435707092285
12,pnictogens,icsd_245651,Ba2 Li N,-2.7496777000000003,-3.79705875,-3.8028435707092285
13,pnictogens,icsd_245651,Ba2 Li N,-2.7496781,-3.79705875,-3.8028435707092285
14,pnictogens,icsd_245651,Ba2 Li N,-2.7496781,-3.79705875,-3.8028435707092285
15,pnictogens,icsd_245651,Ba2 Li N,-2.7496781,-3.79705875,-3.8028435707092285
0,pnictogens,icsd_280662,Ba Ga2 Sb2,-3.7986019,-3.77298365,-3.776785373687744
1,pnictogens,icsd_280662,Ba Ga2 Sb2,-3.7986019,-3.77298365,-3.776785373687744
2,pnictogens,icsd_280662,Ba Ga2 Sb2,-3.7986019,-3.77298365,-3.776785373687744
3,pnictogens,icsd_280662,Ba Ga2 Sb2,-3.7986019,-3.77298365,-3.776785373687744
4,pnictogens,icsd_280662,Ba Ga2 Sb2,-3.834621700000001,-3.77298365,-3.776785373687744
5,pnictogens,icsd_280662,Ba Ga2 Sb2,-3.834621700000001,-3.77298365,-3.776785373687744
6,pnictogens,icsd_280662,Ba Ga2 Sb2,-3.834621700000001,-3.77298365,-3.776785373687744
7,pnictogens,icsd_280662,Ba Ga2 Sb2,-3.834621700000001,-3.77298365,-3.776785373687744
0,pnictogens,icsd_056445,As Ba Li,-3.758557,-3.7684879999999996,-3.7631566524505615
4,pnictogens,icsd_422941,As2 Ba2 Cd,-3.9200826,-3.7523605000000004,-3.7475318908691406
5,pnictogens,icsd_422941,As2 Ba2 Cd,-3.9200826,-3.7523605000000004,-3.7475318908691406
6,pnictogens,icsd_422941,As2 Ba2 Cd,-3.8195593,-3.7523605000000004,-3.7475318908691406
7,pnictogens,icsd_422941,As2 Ba2 Cd,-3.8195596,-3.7523605000000004,-3.7475318908691406
0,pnictogens,icsd_096943,Ba4 Bi3,-3.3391387000000003,-3.7517960714300003,-3.7519371509552
1,pnictogens,icsd_096943,Ba4 Bi3,-3.3391387000000003,-3.7517960714300003,-3.7519371509552
2,pnictogens,icsd_096943,Ba4 Bi3,-3.3391387000000003,-3.7517960714300003,-3.7519371509552
3,pnictogens,icsd_096943,Ba4 Bi3,-3.3391387000000003,-3.7517960714300003,-3.7519371509552
4,pnictogens,icsd_096943,Ba4 Bi3,-3.339139,-3.7517960714300003,-3.7519371509552
5,pnictogens,icsd_096943,Ba4 Bi3,-3.3391387000000003,-3.7517960714300003,-3.7519371509552
6,pnictogens,icsd_096943,Ba4 Bi3,-3.3391387000000003,-3.7517960714300003,-3.7519371509552
7,pnictogens,icsd_096943,Ba4 Bi3,-3.3391387000000003,-3.7517960714300003,-3.7519371509552
0,pnictogens,icsd_041840,Ba5 Sb3,-3.2800405,-3.73560575,-3.739342212677002
1,pnictogens,icsd_041840,Ba5 Sb3,-3.2800405,-3.73560575,-3.739342212677002
2,pnictogens,icsd_041840,Ba5 Sb3,-3.2800405,-3.73560575,-3.739342212677002
3,pnictogens,icsd_041840,Ba5 Sb3,-3.2800405,-3.73560575,-3.739342212677002
4,pnictogens,icsd_041840,Ba5 Sb3,-3.0004663,-3.73560575,-3.739342212677002
5,pnictogens,icsd_041840,Ba5 Sb3,-3.000466,-3.73560575,-3.739342212677002
6,pnictogens,icsd_041840,Ba5 Sb3,-3.000466,-3.73560575,-3.739342212677002
7,pnictogens,icsd_041840,Ba5 Sb3,-3.000466,-3.73560575,-3.739342212677002
8,pnictogens,icsd_041840,Ba5 Sb3,-3.000466,-3.73560575,-3.739342212677002
9,pnictogens,icsd_041840,Ba5 Sb3,-3.0004659,-3.73560575,-3.739342212677002
0,pnictogens,icsd_012145,Ba P2 Zn2,-4.1314397000000005,-3.6956086000000004,-3.6915030479431152
0,pnictogens,icsd_420341,As Au Ba,-4.1688304,-3.6914885,-3.6915223598480233
1,pnictogens,icsd_420341,As Au Ba,-4.1688304,-3.6914885,-3.6915223598480233
2,pnictogens,icsd_042358,As Ba2,-2.8093042,-3.66344083333,-3.66646409034729
3,pnictogens,icsd_042358,As Ba2,-2.8093045,-3.66344083333,-3.66646409034729
4,pnictogens,icsd_042358,As Ba2,-2.8990126,-3.66344083333,-3.66646409034729
