site_index,site_type,id,composition,site_nrg,energyperatom,predicted_energyperatom
0,tetrels,icsd_070062,Ba C10,-4.7572894,-8.368114166669999,-8.364686012268066
1,tetrels,icsd_070062,Ba C10,-4.75729,-8.368114166669999,-8.364686012268066
2,tetrels,icsd_070062,Ba C10,-4.7572894,-8.368114166669999,-8.364686012268066
3,tetrels,icsd_070062,Ba C10,-4.7572904000000005,-8.368114166669999,-8.364686012268066
4,tetrels,icsd_070062,Ba C10,-4.7572894,-8.368114166669999,-8.364686012268066
5,tetrels,icsd_070062,Ba C10,-4.7572894,-8.368114166669999,-8.364686012268066
0,tetrels,icsd_050159,Ba Ir2 Si2,-3.278401,-5.785493,-5.786511421203612
1,tetrels,icsd_050159,Ba Ir2 Si2,-3.278401,-5.785493,-5.786511421203612
2,tetrels,icsd_050159,Ba Ir2 Si2,-3.278401,-5.785493,-5.786511421203612
3,tetrels,icsd_050159,Ba Ir2 Si2,-3.278401,-5.785493,-5.786511421203612
0,tetrels,icsd_080502,Ba Ge2 Mn2,-3.4280877,-5.491178400000001,-5.481016635894775
0,tetrels,icsd_094262,Ba Si23,-3.3449526,-5.23749316667,-5.247053623199463
1,tetrels,icsd_094262,Ba Si23,-3.3449526,-5.23749316667,-5.247053623199463
0,tetrels,icsd_058661,Ba Mn2 Sn2,-3.548982,-5.2098508,-5.1906023025512695
0,tetrels,icsd_050158,Ba Rh2 Si2,-3.274755,-5.17586675,-5.171464443206787
1,tetrels,icsd_050158,Ba Rh2 Si2,-3.2747555,-5.17586675,-5.171464443206787
2,tetrels,icsd_050158,Ba Rh2 Si2,-3.274755,-5.17586675,-5.171464443206787
3,tetrels,icsd_050158,Ba Rh2 Si2,-3.2747555,-5.17586675,-5.171464443206787
0,tetrels,icsd_094263,Ba3 Si23,-3.4456217,-5.104463980769999,-5.1164164543151855
1,tetrels,icsd_094263,Ba3 Si23,-3.4455955,-5.104463980769999,-5.1164164543151855
2,tetrels,icsd_094263,Ba3 Si23,-3.4457687999999997,-5.104463980769999,-5.1164164543151855
3,tetrels,icsd_094263,Ba3 Si23,-3.445622,-5.104463980769999,-5.1164164543151855
4,tetrels,icsd_094263,Ba3 Si23,-3.4455955,-5.104463980769999,-5.1164164543151855
5,tetrels,icsd_094263,Ba3 Si23,-3.4457690000000003,-5.104463980769999,-5.1164164543151855
0,tetrels,icsd_077143,Ba Ge2 Ru2,-3.0934339,-5.046427400000002,-5.041201114654541
1,tetrels,icsd_077143,Ba Ge2 Ru2,-3.0934339,-5.046427400000002,-5.041201114654541
0,tetrels,icsd_090093,Ba4 Si23,-3.338376,-5.017843277780001,-5.02960729598999
1,tetrels,icsd_090093,Ba4 Si23,-3.342006,-5.017843277780001,-5.02960729598999
2,tetrels,icsd_090093,Ba4 Si23,-3.3968968,-5.017843277780001,-5.02960729598999
3,tetrels,icsd_090093,Ba4 Si23,-3.3968992,-5.017843277780001,-5.02960729598999
4,tetrels,icsd_090093,Ba4 Si23,-3.396928,-5.017843277780001,-5.02960729598999
5,tetrels,icsd_090093,Ba4 Si23,-3.396897,-5.017843277780001,-5.02960729598999
6,tetrels,icsd_090093,Ba4 Si23,-3.3968992,-5.017843277780001,-5.02960729598999
7,tetrels,icsd_090093,Ba4 Si23,-3.396928,-5.017843277780001,-5.02960729598999
0,tetrels,icsd_409912,Ba3 Na Si23,-3.389206,-4.98533861111,-4.996465682983398
1,tetrels,icsd_409912,Ba3 Na Si23,-3.389362,-4.98533861111,-4.996465682983398
2,tetrels,icsd_409912,Ba3 Na Si23,-3.3889546000000004,-4.98533861111,-4.996465682983398
3,tetrels,icsd_409912,Ba3 Na Si23,-3.389206,-4.98533861111,-4.996465682983398
4,tetrels,icsd_409912,Ba3 Na Si23,-3.389362,-4.98533861111,-4.996465682983398
5,tetrels,icsd_409912,Ba3 Na Si23,-3.3889546000000004,-4.98533861111,-4.996465682983398
0,tetrels,icsd_174267,Ba Pt Si3,-3.3307953,-4.955464599999999,-4.949782371520996
0,tetrels,icsd_090703,Ba6 Si25,-3.3266277,-4.92067906452,-4.931756973266602
1,tetrels,icsd_090703,Ba6 Si25,-3.3266277,-4.92067906452,-4.931756973266602
2,tetrels,icsd_090703,Ba6 Si25,-3.3266277,-4.92067906452,-4.931756973266602
3,tetrels,icsd_090703,Ba6 Si25,-3.3266277,-4.92067906452,-4.931756973266602
4,tetrels,icsd_090703,Ba6 Si25,-3.3266277,-4.92067906452,-4.931756973266602
5,tetrels,icsd_090703,Ba6 Si25,-3.3266277,-4.92067906452,-4.931756973266602
6,tetrels,icsd_090703,Ba6 Si25,-3.3266277,-4.92067906452,-4.931756973266602
7,tetrels,icsd_090703,Ba6 Si25,-3.3266277,-4.92067906452,-4.931756973266602
8,tetrels,icsd_090703,Ba6 Si25,-3.3570223,-4.92067906452,-4.931756973266602
9,tetrels,icsd_090703,Ba6 Si25,-3.3570223,-4.92067906452,-4.931756973266602
10,tetrels,icsd_090703,Ba6 Si25,-3.3570223,-4.92067906452,-4.931756973266602
11,tetrels,icsd_090703,Ba6 Si25,-3.3570223,-4.92067906452,-4.931756973266602
12,tetrels,icsd_090703,Ba6 Si25,-3.3367865,-4.92067906452,-4.931756973266602
13,tetrels,icsd_090703,Ba6 Si25,-3.3367865,-4.92067906452,-4.931756973266602
14,tetrels,icsd_090703,Ba6 Si25,-3.3367865,-4.92067906452,-4.931756973266602
15,tetrels,icsd_090703,Ba6 Si25,-3.3367865,-4.92067906452,-4.931756973266602
16,tetrels,icsd_090703,Ba6 Si25,-3.3367865,-4.92067906452,-4.931756973266602
17,tetrels,icsd_090703,Ba6 Si25,-3.3367865,-4.92067906452,-4.931756973266602
18,tetrels,icsd_090703,Ba6 Si25,-3.3367865,-4.92067906452,-4.931756973266602
19,tetrels,icsd_090703,Ba6 Si25,-3.3367865,-4.92067906452,-4.931756973266602
20,tetrels,icsd_090703,Ba6 Si25,-3.3367865,-4.92067906452,-4.931756973266602
21,tetrels,icsd_090703,Ba6 Si25,-3.3367865,-4.92067906452,-4.931756973266602
22,tetrels,icsd_090703,Ba6 Si25,-3.3367865,-4.92067906452,-4.931756973266602
23,tetrels,icsd_090703,Ba6 Si25,-3.3367865,-4.92067906452,-4.931756973266602
0,tetrels,icsd_040567,Au3 Ba4 Si20,-3.3162634,-4.759399500000002,-4.765908718109131
1,tetrels,icsd_040567,Au3 Ba4 Si20,-3.316249,-4.759399500000002,-4.765908718109131
2,tetrels,icsd_040567,Au3 Ba4 Si20,-3.7757447,-4.759399500000002,-4.765908718109131
3,tetrels,icsd_040567,Au3 Ba4 Si20,-3.7758222,-4.759399500000002,-4.765908718109131
4,tetrels,icsd_040567,Au3 Ba4 Si20,-3.7757483,-4.759399500000002,-4.765908718109131
5,tetrels,icsd_040567,Au3 Ba4 Si20,-3.7757447,-4.759399500000002,-4.765908718109131
6,tetrels,icsd_040567,Au3 Ba4 Si20,-3.7758222,-4.759399500000002,-4.765908718109131
7,tetrels,icsd_040567,Au3 Ba4 Si20,-3.7757483,-4.759399500000002,-4.765908718109131
0,tetrels,icsd_077146,Ba Ge2 Rh2,-3.4084752000000003,-4.7364958,-4.7412109375
0,tetrels,icsd_015126,Ba Si2,-3.288244,-4.614857875,-4.624404430389403
1,tetrels,icsd_015126,Ba Si2,-3.2882442000000003,-4.614857875,-4.624404430389403
2,tetrels,icsd_015126,Ba Si2,-3.288244,-4.614857875,-4.624404430389403
3,tetrels,icsd_015126,Ba Si2,-3.2882442000000003,-4.614857875,-4.624404430389403
4,tetrels,icsd_015126,Ba Si2,-3.3176346,-4.614857875,-4.624404430389403
5,tetrels,icsd_015126,Ba Si2,-3.3176348,-4.614857875,-4.624404430389403
6,tetrels,icsd_015126,Ba Si2,-3.3176348,-4.614857875,-4.624404430389403
7,tetrels,icsd_015126,Ba Si2,-3.3176346,-4.614857875,-4.624404430389403
0,tetrels,icsd_001237,Ba Si2,-3.3628666,-4.60755666667,-4.609217166900635
0,tetrels,icsd_604438,Ba Pt Si,-3.391067,-4.605358,-4.606391906738281
1,tetrels,icsd_604438,Ba Pt Si,-3.391067,-4.605358,-4.606391906738281
2,tetrels,icsd_604438,Ba Pt Si,-3.391067,-4.605358,-4.606391906738281
3,tetrels,icsd_604438,Ba Pt Si,-3.391067,-4.605358,-4.606391906738281
0,tetrels,icsd_002218,Ba Si2,-3.3209295,-4.59914933333,-4.6156535148620605
1,tetrels,icsd_002218,Ba Si2,-3.3209295,-4.59914933333,-4.6156535148620605
2,tetrels,icsd_002218,Ba Si2,-3.3209295,-4.59914933333,-4.6156535148620605
3,tetrels,icsd_002218,Ba Si2,-3.3209295,-4.59914933333,-4.6156535148620605
0,tetrels,icsd_174265,Ba Ge3 Rh,-3.518574,-4.5895776,-4.5937156677246085
0,tetrels,icsd_160797,Ba Ge12 Pt4,-3.5745249,-4.58639917647,-4.593952178955078
0,tetrels,icsd_020244,Ba Si2,-3.4023385000000004,-4.58540566667,-4.601907253265381
0,tetrels,icsd_014110,Ba Ni2 Si2,-3.1591904,-4.5762955000000005,-4.57133674621582
1,tetrels,icsd_014110,Ba Ni2 Si2,-3.1591902000000003,-4.5762955000000005,-4.57133674621582
0,tetrels,icsd_409867,Ba Ge3 Pt,-3.5698385000000004,-4.5212466,-4.522139549255371
0,tetrels,icsd_280338,Ba2 Ni Si3,-3.1496658,-4.44460633333,-4.449143409729004
1,tetrels,icsd_280338,Ba2 Ni Si3,-3.149692,-4.44460633333,-4.449143409729004
2,tetrels,icsd_280338,Ba2 Ni Si3,-3.1496918,-4.44460633333,-4.449143409729004
3,tetrels,icsd_280338,Ba2 Ni Si3,-3.3548386,-4.44460633333,-4.449143409729004
4,tetrels,icsd_280338,Ba2 Ni Si3,-3.3547260000000003,-4.44460633333,-4.449143409729004
5,tetrels,icsd_280338,Ba2 Ni Si3,-3.3548384,-4.44460633333,-4.449143409729004
0,tetrels,icsd_057034,Ba4 Ge20 Ni3,-3.4577835,-4.40635653704,-4.4123711585998535
1,tetrels,icsd_057034,Ba4 Ge20 Ni3,-3.4571958,-4.40635653704,-4.4123711585998535
2,tetrels,icsd_057034,Ba4 Ge20 Ni3,-3.5202093,-4.40635653704,-4.4123711585998535
3,tetrels,icsd_057034,Ba4 Ge20 Ni3,-3.5202088,-4.40635653704,-4.4123711585998535
4,tetrels,icsd_057034,Ba4 Ge20 Ni3,-3.5202088,-4.40635653704,-4.4123711585998535
5,tetrels,icsd_057034,Ba4 Ge20 Ni3,-3.5202093,-4.40635653704,-4.4123711585998535
6,tetrels,icsd_057034,Ba4 Ge20 Ni3,-3.5202088,-4.40635653704,-4.4123711585998535
7,tetrels,icsd_057034,Ba4 Ge20 Ni3,-3.5202088,-4.40635653704,-4.4123711585998535
0,tetrels,icsd_182552,Ba8 Cu Si16,-3.4023223,-4.40156584,-4.4111647605896
1,tetrels,icsd_182552,Ba8 Cu Si16,-3.2563262,-4.40156584,-4.4111647605896
2,tetrels,icsd_182552,Ba8 Cu Si16,-3.332762,-4.40156584,-4.4111647605896
3,tetrels,icsd_182552,Ba8 Cu Si16,-3.374998,-4.40156584,-4.4111647605896
4,tetrels,icsd_182552,Ba8 Cu Si16,-3.3555515,-4.40156584,-4.4111647605896
5,tetrels,icsd_182552,Ba8 Cu Si16,-3.4175634,-4.40156584,-4.4111647605896
6,tetrels,icsd_182552,Ba8 Cu Si16,-3.2990644,-4.40156584,-4.4111647605896
7,tetrels,icsd_182552,Ba8 Cu Si16,-3.3603659,-4.40156584,-4.4111647605896
0,tetrels,icsd_057035,Ba4 Ge20 Pd3,-3.5046190000000004,-4.3775702963,-4.382646560668944
1,tetrels,icsd_057035,Ba4 Ge20 Pd3,-3.50321,-4.3775702963,-4.382646560668944
2,tetrels,icsd_057035,Ba4 Ge20 Pd3,-3.5392550000000003,-4.3775702963,-4.382646560668944
3,tetrels,icsd_057035,Ba4 Ge20 Pd3,-3.5393672,-4.3775702963,-4.382646560668944
4,tetrels,icsd_057035,Ba4 Ge20 Pd3,-3.539366,-4.3775702963,-4.382646560668944
5,tetrels,icsd_057035,Ba4 Ge20 Pd3,-3.5392551,-4.3775702963,-4.382646560668944
6,tetrels,icsd_057035,Ba4 Ge20 Pd3,-3.539367,-4.3775702963,-4.382646560668944
7,tetrels,icsd_057035,Ba4 Ge20 Pd3,-3.5393658,-4.3775702963,-4.382646560668944
0,tetrels,icsd_420975,Ba Co2 Ge2,-3.3364375,-4.3616692000000015,-4.348686695098877
0,tetrels,icsd_249559,Al2 Ba Si2,-3.201107,-4.34745075,-4.355128288269043
1,tetrels,icsd_249559,Al2 Ba Si2,-3.201107,-4.34745075,-4.355128288269043
2,tetrels,icsd_249559,Al2 Ba Si2,-3.201107,-4.34745075,-4.355128288269043
3,tetrels,icsd_249559,Al2 Ba Si2,-3.201107,-4.34745075,-4.355128288269043
2,tetrels,icsd_153385,Al2 Ba Si2,-3.2472408,-4.3448459999999995,-4.346833229064941
0,tetrels,icsd_419308,Ba3 Si4,-3.2646556,-4.32908053571,-4.326748847961427
1,tetrels,icsd_419308,Ba3 Si4,-3.2646554,-4.32908053571,-4.326748847961427
2,tetrels,icsd_419308,Ba3 Si4,-3.2646554,-4.32908053571,-4.326748847961427
3,tetrels,icsd_419308,Ba3 Si4,-3.2646554,-4.32908053571,-4.326748847961427
4,tetrels,icsd_419308,Ba3 Si4,-3.1881423,-4.32908053571,-4.326748847961427
5,tetrels,icsd_419308,Ba3 Si4,-3.1881423,-4.32908053571,-4.326748847961427
6,tetrels,icsd_419308,Ba3 Si4,-3.1881423,-4.32908053571,-4.326748847961427
7,tetrels,icsd_419308,Ba3 Si4,-3.1881423,-4.32908053571,-4.326748847961427
8,tetrels,icsd_419308,Ba3 Si4,-3.0982332,-4.32908053571,-4.326748847961427
9,tetrels,icsd_419308,Ba3 Si4,-3.0982335,-4.32908053571,-4.326748847961427
10,tetrels,icsd_419308,Ba3 Si4,-3.0982327,-4.32908053571,-4.326748847961427
11,tetrels,icsd_419308,Ba3 Si4,-3.0982332,-4.32908053571,-4.326748847961427
0,tetrels,icsd_174261,Ba Ge3 Pd,-3.610598,-4.3109142,-4.31784725189209
4,tetrels,icsd_153384,Al2 Ba Si2,-3.212223,-4.3011075,-4.3064918518066415
5,tetrels,icsd_153384,Al2 Ba Si2,-3.2122228,-4.3011075,-4.3064918518066415
0,tetrels,icsd_106309,Ba Ge Pt,-3.4985752,-4.2932690000000004,-4.290894985198976
1,tetrels,icsd_106309,Ba Ge Pt,-3.498575,-4.2932690000000004,-4.290894985198976
2,tetrels,icsd_106309,Ba Ge Pt,-3.4985752,-4.2932690000000004,-4.290894985198976
3,tetrels,icsd_106309,Ba Ge Pt,-3.4985752,-4.2932690000000004,-4.290894985198976
0,tetrels,icsd_409260,Ba Ge2,-3.435017,-4.25046183333,-4.253734588623047
1,tetrels,icsd_409260,Ba Ge2,-3.435017,-4.25046183333,-4.253734588623047
2,tetrels,icsd_409260,Ba Ge2,-3.4350173,-4.25046183333,-4.253734588623047
3,tetrels,icsd_409260,Ba Ge2,-3.435017,-4.25046183333,-4.253734588623047
4,tetrels,icsd_409260,Ba Ge2,-3.453628,-4.25046183333,-4.253734588623047
5,tetrels,icsd_409260,Ba Ge2,-3.453628,-4.25046183333,-4.253734588623047
6,tetrels,icsd_409260,Ba Ge2,-3.453628,-4.25046183333,-4.253734588623047
7,tetrels,icsd_409260,Ba Ge2,-3.4536278,-4.25046183333,-4.253734588623047
0,tetrels,icsd_100129,Ba Ge2,-3.4833996,-4.22550983333,-4.2241244316101065
1,tetrels,icsd_100129,Ba Ge2,-3.4833994,-4.22550983333,-4.2241244316101065
0,tetrels,icsd_058677,Ba Pt Sn3,-3.5026927000000003,-4.2153928,-4.216723918914795
0,tetrels,icsd_181524,Au3 Ba4 Ge20,-3.5104866,-4.21093283333,-4.21342134475708
1,tetrels,icsd_181524,Au3 Ba4 Ge20,-3.5103736000000003,-4.21093283333,-4.21342134475708
2,tetrels,icsd_181524,Au3 Ba4 Ge20,-3.7242908,-4.21093283333,-4.21342134475708
3,tetrels,icsd_181524,Au3 Ba4 Ge20,-3.724299,-4.21093283333,-4.21342134475708
4,tetrels,icsd_181524,Au3 Ba4 Ge20,-3.724284200000001,-4.21093283333,-4.21342134475708
5,tetrels,icsd_181524,Au3 Ba4 Ge20,-3.7242908,-4.21093283333,-4.21342134475708
6,tetrels,icsd_181524,Au3 Ba4 Ge20,-3.724299,-4.21093283333,-4.21342134475708
7,tetrels,icsd_181524,Au3 Ba4 Ge20,-3.724284,-4.21093283333,-4.21342134475708
0,tetrels,icsd_167163,Ba3 Ge5,-3.3687592000000004,-4.1601441875,-4.1645708084106445
1,tetrels,icsd_167163,Ba3 Ge5,-3.3687592000000004,-4.1601441875,-4.1645708084106445
2,tetrels,icsd_167163,Ba3 Ge5,-3.3719019999999995,-4.1601441875,-4.1645708084106445
3,tetrels,icsd_167163,Ba3 Ge5,-3.3719019999999995,-4.1601441875,-4.1645708084106445
4,tetrels,icsd_167163,Ba3 Ge5,-3.3719022000000005,-4.1601441875,-4.1645708084106445
5,tetrels,icsd_167163,Ba3 Ge5,-3.3719019999999995,-4.1601441875,-4.1645708084106445
0,tetrels,icsd_168409,Ba Si2,-3.2991318999999995,-4.13704266667,-4.1600937843322745
0,tetrels,icsd_616034,Ba Pd Si,-3.3322353,-4.13097825,-4.130927562713623
1,tetrels,icsd_616034,Ba Pd Si,-3.332235,-4.13097825,-4.130927562713623
2,tetrels,icsd_616034,Ba Pd Si,-3.332235,-4.13097825,-4.130927562713623
3,tetrels,icsd_616034,Ba Pd Si,-3.3322353,-4.13097825,-4.130927562713623
0,tetrels,icsd_098514,Al2 Ba Ge2,-3.2783194,-4.12583285,-4.127581596374512
1,tetrels,icsd_098514,Al2 Ba Ge2,-3.2783194,-4.12583285,-4.127581596374512
2,tetrels,icsd_098514,Al2 Ba Ge2,-3.2783194,-4.12583285,-4.127581596374512
3,tetrels,icsd_098514,Al2 Ba Ge2,-3.2783194,-4.12583285,-4.127581596374512
2,tetrels,icsd_098515,Al2 Ba Ge2,-3.358345,-4.121955000000002,-4.122381687164307
0,tetrels,icsd_404707,Ba2 Li Si3,-3.2846708,-4.09796254167,-4.106213569641113
1,tetrels,icsd_404707,Ba2 Li Si3,-3.2846708,-4.09796254167,-4.106213569641113
2,tetrels,icsd_404707,Ba2 Li Si3,-3.2846706,-4.09796254167,-4.106213569641113
3,tetrels,icsd_404707,Ba2 Li Si3,-3.2846708,-4.09796254167,-4.106213569641113
4,tetrels,icsd_404707,Ba2 Li Si3,-3.271497,-4.09796254167,-4.106213569641113
5,tetrels,icsd_404707,Ba2 Li Si3,-3.271497,-4.09796254167,-4.106213569641113
6,tetrels,icsd_404707,Ba2 Li Si3,-3.271497,-4.09796254167,-4.106213569641113
7,tetrels,icsd_404707,Ba2 Li Si3,-3.2714967999999995,-4.09796254167,-4.106213569641113
0,tetrels,icsd_094259,Ba Si,-2.9317007,-4.09030125,-4.103694915771484
1,tetrels,icsd_094259,Ba Si,-2.9317007,-4.09030125,-4.103694915771484
0,tetrels,icsd_162866,Al Ba Si,-3.1861486,-4.08249033333,-4.085952281951903
4,tetrels,icsd_417659,Al2 Ba5 Ge7,-3.2736678,-4.05701660714,-4.064087390899658
5,tetrels,icsd_417659,Al2 Ba5 Ge7,-3.2736678,-4.05701660714,-4.064087390899658
6,tetrels,icsd_417659,Al2 Ba5 Ge7,-3.2736678,-4.05701660714,-4.064087390899658
7,tetrels,icsd_417659,Al2 Ba5 Ge7,-3.2736678,-4.05701660714,-4.064087390899658
8,tetrels,icsd_417659,Al2 Ba5 Ge7,-3.3389654,-4.05701660714,-4.064087390899658
9,tetrels,icsd_417659,Al2 Ba5 Ge7,-3.3389654,-4.05701660714,-4.064087390899658
10,tetrels,icsd_417659,Al2 Ba5 Ge7,-3.2933917,-4.05701660714,-4.064087390899658
11,tetrels,icsd_417659,Al2 Ba5 Ge7,-3.2933912000000003,-4.05701660714,-4.064087390899658
12,tetrels,icsd_417659,Al2 Ba5 Ge7,-3.2811067000000005,-4.05701660714,-4.064087390899658
13,tetrels,icsd_417659,Al2 Ba5 Ge7,-3.2811067000000005,-4.05701660714,-4.064087390899658
0,tetrels,icsd_056980,Ag3 Ba4 Ge20,-3.5023239,-4.0326952037,-4.040782451629639
1,tetrels,icsd_056980,Ag3 Ba4 Ge20,-3.502363,-4.0326952037,-4.040782451629639
2,tetrels,icsd_056980,Ag3 Ba4 Ge20,-3.6471112,-4.0326952037,-4.040782451629639
3,tetrels,icsd_056980,Ag3 Ba4 Ge20,-3.6471677,-4.0326952037,-4.040782451629639
4,tetrels,icsd_056980,Ag3 Ba4 Ge20,-3.647242,-4.0326952037,-4.040782451629639
5,tetrels,icsd_056980,Ag3 Ba4 Ge20,-3.647111,-4.0326952037,-4.040782451629639
6,tetrels,icsd_056980,Ag3 Ba4 Ge20,-3.6471674,-4.0326952037,-4.040782451629639
7,tetrels,icsd_056980,Ag3 Ba4 Ge20,-3.647242,-4.0326952037,-4.040782451629639
0,tetrels,icsd_391060,Ba3 Ge4,-3.321463,-4.03242871429,-4.038615703582764
1,tetrels,icsd_391060,Ba3 Ge4,-3.321463,-4.03242871429,-4.038615703582764
2,tetrels,icsd_391060,Ba3 Ge4,-3.3323271,-4.03242871429,-4.038615703582764
3,tetrels,icsd_391060,Ba3 Ge4,-3.332327,-4.03242871429,-4.038615703582764
4,tetrels,icsd_391060,Ba3 Ge4,-3.316481,-4.03242871429,-4.038615703582764
5,tetrels,icsd_391060,Ba3 Ge4,-3.316481,-4.03242871429,-4.038615703582764
6,tetrels,icsd_391060,Ba3 Ge4,-3.2958903,-4.03242871429,-4.038615703582764
7,tetrels,icsd_391060,Ba3 Ge4,-3.29589,-4.03242871429,-4.038615703582764
8,tetrels,icsd_391060,Ba3 Ge4,-3.2547896,-4.03242871429,-4.038615703582764
9,tetrels,icsd_391060,Ba3 Ge4,-3.2547896,-4.03242871429,-4.038615703582764
10,tetrels,icsd_391060,Ba3 Ge4,-3.2547896,-4.03242871429,-4.038615703582764
11,tetrels,icsd_391060,Ba3 Ge4,-3.2547896,-4.03242871429,-4.038615703582764
0,tetrels,icsd_058673,Ba Pd Sn3,-3.5627494,-4.030675,-4.036645889282228
0,tetrels,icsd_391061,Ba3 Ge4,-3.3738432,-4.03061528571,-4.036088466644287
1,tetrels,icsd_391061,Ba3 Ge4,-3.3738434,-4.03061528571,-4.036088466644287
2,tetrels,icsd_391061,Ba3 Ge4,-3.3738434,-4.03061528571,-4.036088466644287
3,tetrels,icsd_391061,Ba3 Ge4,-3.3738434,-4.03061528571,-4.036088466644287
4,tetrels,icsd_391061,Ba3 Ge4,-3.3490474000000003,-4.03061528571,-4.036088466644287
5,tetrels,icsd_391061,Ba3 Ge4,-3.3490474000000003,-4.03061528571,-4.036088466644287
6,tetrels,icsd_391061,Ba3 Ge4,-3.3490474000000003,-4.03061528571,-4.036088466644287
7,tetrels,icsd_391061,Ba3 Ge4,-3.3490474000000003,-4.03061528571,-4.036088466644287
8,tetrels,icsd_391061,Ba3 Ge4,-3.2651708,-4.03061528571,-4.036088466644287
9,tetrels,icsd_391061,Ba3 Ge4,-3.2651708,-4.03061528571,-4.036088466644287
10,tetrels,icsd_391061,Ba3 Ge4,-3.2651708,-4.03061528571,-4.036088466644287
11,tetrels,icsd_391061,Ba3 Ge4,-3.2651708,-4.03061528571,-4.036088466644287
0,tetrels,icsd_615891,Ba Ge Mn,-3.3487077000000003,-4.020557,-4.046407699584962
1,tetrels,icsd_615891,Ba Ge Mn,-3.3487077000000003,-4.020557,-4.046407699584962
4,tetrels,icsd_417660,Al4 Ba7 Ge9,-3.2791339999999995,-4.0149546,-4.021310329437257
5,tetrels,icsd_417660,Al4 Ba7 Ge9,-3.2791339999999995,-4.0149546,-4.021310329437257
6,tetrels,icsd_417660,Al4 Ba7 Ge9,-3.2791339999999995,-4.0149546,-4.021310329437257
7,tetrels,icsd_417660,Al4 Ba7 Ge9,-3.2791339999999995,-4.0149546,-4.021310329437257
8,tetrels,icsd_417660,Al4 Ba7 Ge9,-3.3100657,-4.0149546,-4.021310329437257
9,tetrels,icsd_417660,Al4 Ba7 Ge9,-3.3100653,-4.0149546,-4.021310329437257
10,tetrels,icsd_417660,Al4 Ba7 Ge9,-3.2066166000000003,-4.0149546,-4.021310329437257
0,tetrels,icsd_058662,Ba Ni Sn3,-3.5234628,-3.9966724,-4.002312183380127
0,tetrels,icsd_419206,Ba Sn3,-3.572229,-3.95727175,-3.956153631210327
1,tetrels,icsd_419206,Ba Sn3,-3.5722291,-3.95727175,-3.956153631210327
0,tetrels,icsd_107305,Ba Sn5,-3.5636055,-3.95679333333,-3.963839292526245
0,tetrels,icsd_169999,Ba8 Si6 Sn,-3.0350387000000003,-3.9116258999999998,-3.9251799583435054
1,tetrels,icsd_169999,Ba8 Si6 Sn,-3.035039,-3.9116258999999998,-3.9251799583435054
2,tetrels,icsd_169999,Ba8 Si6 Sn,-3.0350387000000003,-3.9116258999999998,-3.9251799583435054
3,tetrels,icsd_169999,Ba8 Si6 Sn,-3.0350387000000003,-3.9116258999999998,-3.9251799583435054
4,tetrels,icsd_169999,Ba8 Si6 Sn,-3.0350387000000003,-3.9116258999999998,-3.9251799583435054
5,tetrels,icsd_169999,Ba8 Si6 Sn,-3.0350387000000003,-3.9116258999999998,-3.9251799583435054
6,tetrels,icsd_169999,Ba8 Si6 Sn,-3.0350387000000003,-3.9116258999999998,-3.9251799583435054
7,tetrels,icsd_169999,Ba8 Si6 Sn,-3.0350387000000003,-3.9116258999999998,-3.9251799583435054
8,tetrels,icsd_169999,Ba8 Si6 Sn,-2.8070245,-3.9116258999999998,-3.9251799583435054
9,tetrels,icsd_169999,Ba8 Si6 Sn,-2.8070247000000004,-3.9116258999999998,-3.9251799583435054
10,tetrels,icsd_169999,Ba8 Si6 Sn,-2.8070245,-3.9116258999999998,-3.9251799583435054
11,tetrels,icsd_169999,Ba8 Si6 Sn,-2.8070247000000004,-3.9116258999999998,-3.9251799583435054
12,tetrels,icsd_169999,Ba8 Si6 Sn,-2.8070245,-3.9116258999999998,-3.9251799583435054
13,tetrels,icsd_169999,Ba8 Si6 Sn,-2.8070247000000004,-3.9116258999999998,-3.9251799583435054
14,tetrels,icsd_169999,Ba8 Si6 Sn,-2.8070247000000004,-3.9116258999999998,-3.9251799583435054
15,tetrels,icsd_169999,Ba8 Si6 Sn,-2.8070247000000004,-3.9116258999999998,-3.9251799583435054
16,tetrels,icsd_169999,Ba8 Si6 Sn,-3.0197957000000004,-3.9116258999999998,-3.9251799583435054
17,tetrels,icsd_169999,Ba8 Si6 Sn,-3.0197954,-3.9116258999999998,-3.9251799583435054
18,tetrels,icsd_169999,Ba8 Si6 Sn,-3.0197957000000004,-3.9116258999999998,-3.9251799583435054
19,tetrels,icsd_169999,Ba8 Si6 Sn,-3.019796,-3.9116258999999998,-3.9251799583435054
20,tetrels,icsd_169999,Ba8 Si6 Sn,-3.0197957000000004,-3.9116258999999998,-3.9251799583435054
21,tetrels,icsd_169999,Ba8 Si6 Sn,-3.019796,-3.9116258999999998,-3.9251799583435054
22,tetrels,icsd_169999,Ba8 Si6 Sn,-3.019796,-3.9116258999999998,-3.9251799583435054
23,tetrels,icsd_169999,Ba8 Si6 Sn,-3.019796,-3.9116258999999998,-3.9251799583435054
24,tetrels,icsd_169999,Ba8 Si6 Sn,-2.8747702,-3.9116258999999998,-3.9251799583435054
25,tetrels,icsd_169999,Ba8 Si6 Sn,-2.8747706,-3.9116258999999998,-3.9251799583435054
26,tetrels,icsd_169999,Ba8 Si6 Sn,-2.8747702,-3.9116258999999998,-3.9251799583435054
